Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-ul9c,checkpoint-yhhe,checkpoint-43k7,branch-r1a2,checkpoint-6g2b,Age object-3 Response,Age object-3 Quantised,Gender object-6 Response,Gender object-6 Quantised,Ethnicity object-7 Response,Ethnicity object-7 Quantised,Clinician? object-24 Response,Clinician? object-24 Quantised,Professional background object-9 Response,Professional background object-9 Quantised,Professional background - other object-10 Value,Professional background - no core profession object-11 Value,Professional background - trainee object-12 Value,Professional background - training stage object-13 Value,Years practiced object-16 Value,CAMHS? object-25 Response,CAMHS? object-25 Quantised,Type of service object-18 Response,Type of service object-18 Quantised,Region object-19 Response,Region object-19 Quantised,Region - other object-20 Value
1,1746020790725,30/04/2025 13:46:30,1746024390725,1,30/04/2025 15:46:30,212748,1,questionnaire-zbzy,,45762236,wai7pwva,13316676,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x915,411x782,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,White - Other White,17,Yes,1,Social worker,10,,,,,11,Yes,1,Specialist,2,London,7,
1,1746094445851,01/05/2025 10:14:05,1746098045851,1,01/05/2025 12:14:05,212748,1,questionnaire-zbzy,,45782992,s3l6ufx4,13322573,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1258x546,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,White - Irish,14,Yes,1,Clinical psychologist,1,,,,,26 years,Yes,1,Community,1,South West,5,
1,1746100407890,01/05/2025 11:53:27,1746104007890,1,01/05/2025 13:53:27,212748,1,questionnaire-zbzy,,45785131,nupmvrdv,13323338,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1334x628,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Male (including transgender male),1,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,CAMHS practitioner,8,,,,,6,Yes,1,Community,1,South East,6,
1,1746100466724,01/05/2025 11:54:26,1746104066724,1,01/05/2025 13:54:26,212748,1,questionnaire-zbzy,,45785152,o5ymb46t,13323352,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1264x594,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Social worker,10,,,,,12,Yes,1,Community,1,South West,5,
1,1746100564122,01/05/2025 11:56:04,1746104164122,1,01/05/2025 13:56:04,212748,1,questionnaire-zbzy,,45785179,pa462tpx,13323341,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,0,Yes,1,Specialist,2,South East,6,
1,1746100680941,01/05/2025 11:58:00,1746104280941,1,01/05/2025 13:58:00,212748,1,questionnaire-zbzy,,45785203,5xbifmxe,13323379,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,11,Yes,1,Specialist,2,South East,6,
1,1746100894221,01/05/2025 12:01:34,1746104494221,1,01/05/2025 14:01:34,212748,1,questionnaire-zbzy,,45785283,ck0i8sh5,13323414,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,56-65,5,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,10,Yes,1,Specialist,2,South East,6,
1,1746103296911,01/05/2025 12:41:36,1746106896911,1,01/05/2025 14:41:36,212748,1,questionnaire-zbzy,,45786147,kdhvubqr,13323730,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x1024,1232x872,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"Asian, Asian British or Asian Welsh - Pakistani",4,Yes,1,Other,22,Assistant Psychologist,,,,3,Yes,1,Specialist,2,South East,6,
1,1746105882750,01/05/2025 13:24:42,1746109482750,1,01/05/2025 15:24:42,212748,1,questionnaire-zbzy,,45787193,c2f0b02n,13324021,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Male (including transgender male),1,White - Other White,17,Yes,1,Nurse,11,,,,,6,Yes,1,Specialist,2,South East,6,
1,1746106020436,01/05/2025 13:27:00,1746109620436,1,01/05/2025 15:27:00,212748,1,questionnaire-zbzy,,45787278,7vd2gyml,13324101,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,White - Other White,17,Yes,1,Trainee,21,,,"Trainee Clinical Psychologist, previously qualified children's wellbeing practitioner.",Year 3 of the Doctorate in Clinical Psychology,0,Yes,1,Specialist,2,South East,6,
1,1746106561552,01/05/2025 13:36:01,1746110161552,1,01/05/2025 15:36:01,212748,1,questionnaire-zbzy,,45787543,onu6nols,13324155,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1600x900,1592x740,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Male (including transgender male),1,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,15,Yes,1,Community,1,South East,6,
1,1746107021606,01/05/2025 13:43:41,1746110621606,1,01/05/2025 15:43:41,212748,1,questionnaire-zbzy,,45787836,x1yxzdzs,13324214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Other,22,Assistant psychologist,,,,2,Yes,1,Community,1,South West,5,
1,1746107088388,01/05/2025 13:44:48,1746110688388,1,01/05/2025 15:44:48,212748,1,questionnaire-zbzy,,45787889,iiv5v0i6,13324267,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Senior wellbeing practitioner (SWP),6,,,,,4,Yes,1,Specialist,2,South West,5,
1,1746107365068,01/05/2025 13:49:25,1746110965068,1,01/05/2025 15:49:25,212748,1,questionnaire-zbzy,,45788032,n2nbnwng,13324291,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,White - Other White,17,Yes,1,Cognitive Behavioural therapist (CBT therapist),17,,,,,15,Yes,1,Community,1,South East,6,
1,1746107472396,01/05/2025 13:51:12,1746111072396,1,01/05/2025 15:51:12,212748,1,questionnaire-zbzy,,45788091,veqcy28p,13324316,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Trainee,21,,,assitant psycholgist,assitant psychologist,0,Yes,1,Community,1,South West,5,
1,1746107750011,01/05/2025 13:55:50,1746111350011,1,01/05/2025 15:55:50,212748,1,questionnaire-zbzy,,45788218,0v0a5ktd,13324343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1200,1912x1040,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,13,Yes,1,Specialist,2,Other,8,south
1,1746109231368,01/05/2025 14:20:31,1746112831368,1,01/05/2025 16:20:31,212748,1,questionnaire-zbzy,,45788937,emnpte55,13324559,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Children's wellbeing practitioner (CWP),5,,,,,2,Yes,1,Community,1,South East,6,
1,1746110952192,01/05/2025 14:49:12,1746114552192,1,01/05/2025 16:49:12,212748,1,questionnaire-zbzy,,45789656,chpsl8ct,13324823,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x1024,1185x874,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"Asian, Asian British or Asian Welsh - Indian",3,Yes,1,No core profession,23,,assistant psychologist,,,5,Yes,1,Community,1,South West,5,
1,1746113278639,01/05/2025 15:27:58,1746116878639,1,01/05/2025 17:27:58,212748,1,questionnaire-zbzy,,45790753,cmrarx4r,13325180,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x1024,1225x874,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Social worker,10,,,,,5,Yes,1,Specialist,2,South East,6,
1,1746115835535,01/05/2025 16:10:35,1746119435535,1,01/05/2025 18:10:35,212748,1,questionnaire-zbzy,,45791797,bewyrtmt,13325212,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Senior wellbeing practitioner (SWP),6,,,,,4,Yes,1,Community,1,South West,5,
1,1746122015550,01/05/2025 17:53:35,1746125615550,1,01/05/2025 19:53:35,212748,1,questionnaire-zbzy,,45793682,zgzhhbzx,13326026,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Education Mental Health Practitioner (EMHP),9,,,,,2,Yes,1,Community,1,South West,5,
1,1746128754049,01/05/2025 19:45:54,1746132354049,1,01/05/2025 21:45:54,212748,1,questionnaire-zbzy,,45795943,0jmc80vm,13326610,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Social worker,10,,,,,4,Yes,1,Community,1,South East,6,
1,1746130727496,01/05/2025 20:18:47,1746134327496,1,01/05/2025 22:18:47,212748,1,questionnaire-zbzy,,45796960,kfjt9yqm,13326955,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x768,1272x654,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,56-65,5,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,as a nurse 47 yrs in CAMHS 32 yrs,Yes,1,Community,1,South West,5,
1,1746169942780,02/05/2025 07:12:22,1746173542780,1,02/05/2025 09:12:22,212748,1,questionnaire-zbzy,,45802014,ard9cooo,13328484,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,56-65,5,Male (including transgender male),1,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Social worker,10,,,,,28,Yes,1,Specialist,2,South East,6,
1,1746172054173,02/05/2025 07:47:34,1746175654173,1,02/05/2025 09:47:34,212748,1,questionnaire-zbzy,,45802604,bywx291a,13328586,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,28,Yes,1,Community,1,South East,6,
1,1746172533169,02/05/2025 07:55:33,1746176133169,1,02/05/2025 09:55:33,212748,1,questionnaire-zbzy,,45802709,7dslqe08,13328616,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Trainee,21,,,Assistant Psychologist,"3 years AP, applying to the doctorate this year",7,No,2,,,London,7,
1,1746173978844,02/05/2025 08:19:38,1746177578844,1,02/05/2025 10:19:38,212748,1,questionnaire-zbzy,,45803357,qpo899s0,13328807,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,24,Yes,1,Community,1,South East,6,
1,1746174404274,02/05/2025 08:26:44,1746178004274,1,02/05/2025 10:26:44,212748,1,questionnaire-zbzy,,45803547,siv6wsx4,13328850,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1185x570,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"Asian, Asian British or Asian Welsh - Indian",3,Yes,1,Other,22,assistant psychologist,,,,5,Yes,1,Community,1,South West,5,
1,1746177317280,02/05/2025 09:15:17,1746180917280,1,02/05/2025 11:15:17,212748,1,questionnaire-zbzy,,45804768,zlsvgjv3,13329299,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Prefer not to say,5,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Other,22,Dietitian,,,,13,Yes,1,Community,1,South West,5,
1,1746188762539,02/05/2025 12:26:02,1746192362539,1,02/05/2025 14:26:02,212748,1,questionnaire-zbzy,,45810622,bcm8zion,13330865,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,18 years,Yes,1,Specialist,2,South West,5,
1,1746196841490,02/05/2025 14:40:41,1746200441490,1,02/05/2025 16:40:41,212748,1,questionnaire-zbzy,,45816896,nrqqa0mb,13332515,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,56-65,5,Male (including transgender male),1,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Social worker,10,,,,,28 years,Yes,1,Specialist,2,South West,5,
1,1746197368017,02/05/2025 14:49:28,1746200968017,1,02/05/2025 16:49:28,212748,1,questionnaire-zbzy,,45817186,t32om1fy,13332599,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,3,Yes,1,Specialist,2,South East,6,
1,1746516315034,06/05/2025 07:25:15,1746519915034,1,06/05/2025 09:25:15,212748,1,questionnaire-zbzy,,45886864,s4l7jerd,13353252,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,56-65,5,Female (including transgender female),2,White - Other White,17,Yes,1,Social worker,10,,,,,14,Yes,1,Community,1,South West,5,
1,1746516711924,06/05/2025 07:31:51,1746520311924,1,06/05/2025 09:31:51,212748,1,questionnaire-zbzy,,45887030,p8zdrhm6,13353332,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Education Mental Health Practitioner (EMHP),9,,,,,1,Yes,1,Community,1,South East,6,
1,1746518867952,06/05/2025 08:07:47,1746522467952,1,06/05/2025 10:07:47,212748,1,questionnaire-zbzy,,45887792,5m4wpnlz,13353507,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Cognitive Behavioural therapist (CBT therapist),17,,,,,2,Yes,1,Specialist,2,South East,6,
1,1746520550901,06/05/2025 08:35:50,1746524150901,1,06/05/2025 10:35:50,212748,1,questionnaire-zbzy,,45888564,5l6pfsim,13353685,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Social worker,10,,,,,16,Yes,1,Community,1,South East,6,
1,1746520870718,06/05/2025 08:41:10,1746524470718,1,06/05/2025 10:41:10,212748,1,questionnaire-zbzy,,45888775,qlpc923s,13353731,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1142x712,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Clinical psychologist,1,,,,,2,Yes,1,Community,1,Other,8,Mid South
1,1746521074946,06/05/2025 08:44:34,1746524674946,1,06/05/2025 10:44:34,212748,1,questionnaire-zbzy,,45888883,bblz4kyd,13353754,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1528x712,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,No core profession,23,,Assistant psychologist,,,8,Yes,1,Specialist,2,South West,5,
1,1746523569020,06/05/2025 09:26:09,1746527169020,1,06/05/2025 11:26:09,212748,1,questionnaire-zbzy,,45890334,wtas11ec,13354125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1232x568,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,1,Yes,1,Community,1,South West,5,
1,1746538657781,06/05/2025 13:37:37,1746542257781,1,06/05/2025 15:37:37,212748,1,questionnaire-zbzy,,45900016,z867aweb,13356534,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,46-55,4,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Psychiatrist,2,,,,,18,Yes,1,Specialist,2,South East,6,
1,1746559923800,06/05/2025 19:32:03,1746563523800,1,06/05/2025 21:32:03,212748,1,questionnaire-zbzy,,45911186,pzgblw47,13359973,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x892,411x756,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"Asian, Asian British or Asian Welsh - Indian",3,Yes,1,Trainee,21,,,core trainee doctor,year 2,3,Yes,1,Community,1,South East,6,
1,1746605367783,07/05/2025 08:09:27,1746608967783,1,07/05/2025 10:09:27,212748,1,questionnaire-zbzy,,45920757,a0tp49ps,13362431,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"Asian, Asian British or Asian Welsh - Indian",3,Yes,1,Other,22,Assistant Psychologist,,,,2,Yes,1,Specialist,2,South West,5,
1,1746617523092,07/05/2025 11:32:03,1746621123092,1,07/05/2025 13:32:03,212748,1,questionnaire-zbzy,,45930842,2mvndtqe,13364921,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,17,Yes,1,Community,1,South East,6,
1,1746618954780,07/05/2025 11:55:54,1746622554780,1,07/05/2025 13:55:54,212748,1,questionnaire-zbzy,,45932881,ebodnz27,13365354,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1360x768,1352x608,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,36-45,3,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,10,Yes,1,Community,1,South West,5,
1,1746700265983,08/05/2025 10:31:05,1746703865983,1,08/05/2025 12:31:05,212748,1,questionnaire-zbzy,,45981107,wx9vy8sv,13376447,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1536x864,1528x712,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,26-35,2,Female (including transgender female),2,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,No core profession,23,,Assistant Psychologist 2+ years experience in CAMHS. 1+ years experience of CAMHS inpatient ,,,n/a,Yes,1,Community,1,South West,5,
1,1747133280304,13/05/2025 10:48:00,1747136880304,1,13/05/2025 12:48:00,212748,1,questionnaire-zbzy,,46124048,rqugorwv,13409814,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x1024,1272x872,Completed prevalence - clicked onto thanks and debrief,,0,Demographic information,19,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,18-25,1,Male (including transgender male),1,"White - English, Welsh, Scottish, Northern Irish or British ",13,Yes,1,Nurse,11,,,,,3,Yes,1,Specialist,2,South East,6,
