Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-ul9c,checkpoint-yhhe,checkpoint-43k7,branch-r1a2,checkpoint-6g2b,Prevalence ranking object-2 Generalised anxiety disorder (GAD),Prevalence ranking object-2 Obsessive compulsive disorder (OCD) ,Prevalence ranking object-2 Specific phobia,Prevalence ranking object-2 Social phobia/social anxiety disorder,Prevalence ranking object-2 Panic disorder,Prevalence ranking object-2 Post-traumatic stress disorder (PTSD),Prevalence ranking object-2 Body dysmorphic disorder (BDD),Prevalence ranking object-2 Major depressive disorder (depression)
1,1745422748271,23/04/2025 15:39:08,1745426348271,1,23/04/2025 17:39:08,212748,1,questionnaire-gp33,,45593043,0ib5m37x,13262734,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x954,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Post-traumatic stress disorder (PTSD),Social phobia/social anxiety disorder,Major depressive disorder (depression),Specific phobia,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Panic disorder
1,1745422880710,23/04/2025 15:41:20,1745426480710,1,23/04/2025 17:41:20,212748,1,questionnaire-gp33,,45593146,xmo90qe9,13262505,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Specific phobia,Panic disorder,Major depressive disorder (depression),Social phobia/social anxiety disorder,Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1745577725907,25/04/2025 10:42:05,1745581325907,1,25/04/2025 12:42:05,212748,1,questionnaire-gp33,,45636394,st9lhd84,13275474,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Body dysmorphic disorder (BDD),Social phobia/social anxiety disorder,Panic disorder,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Specific phobia
1,1745679814903,26/04/2025 15:03:34,1745683414903,1,26/04/2025 17:03:34,212748,1,questionnaire-gp33,,45668925,e464tqiu,13285100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x898,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Specific phobia,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Panic disorder,Social phobia/social anxiety disorder,Body dysmorphic disorder (BDD)
1,1746022734146,30/04/2025 14:18:54,1746026334146,1,30/04/2025 16:18:54,212748,1,questionnaire-gp33,,45763142,wai7pwva,13316676,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x915,411x782,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Panic disorder,Body dysmorphic disorder (BDD),Specific phobia
1,1746097059187,01/05/2025 10:57:39,1746100659187,1,01/05/2025 12:57:39,212748,1,questionnaire-gp33,,45784005,s3l6ufx4,13322573,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1258x546,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Panic disorder,Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Social phobia/social anxiety disorder,Body dysmorphic disorder (BDD),Specific phobia
1,1746101406894,01/05/2025 12:10:06,1746105006894,1,01/05/2025 14:10:06,212748,1,questionnaire-gp33,,45785477,pa462tpx,13323341,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Specific phobia,Obsessive compulsive disorder (OCD) ,Generalised anxiety disorder (GAD),Panic disorder,Post-traumatic stress disorder (PTSD),Major depressive disorder (depression),Body dysmorphic disorder (BDD)
1,1746101425674,01/05/2025 12:10:25,1746105025674,1,01/05/2025 14:10:25,212748,1,questionnaire-gp33,,45785486,nupmvrdv,13323338,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1334x628,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Panic disorder,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD),Specific phobia
1,1746101616148,01/05/2025 12:13:36,1746105216148,1,01/05/2025 14:13:36,212748,1,questionnaire-gp33,,45785570,5xbifmxe,13323379,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Panic disorder,Specific phobia,Body dysmorphic disorder (BDD)
1,1746101664841,01/05/2025 12:14:24,1746105264841,1,01/05/2025 14:14:24,212748,1,questionnaire-gp33,,45785583,o5ymb46t,13323352,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1264x594,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Specific phobia,Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746101726131,01/05/2025 12:15:26,1746105326131,1,01/05/2025 14:15:26,212748,1,questionnaire-gp33,,45785607,ck0i8sh5,13323414,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Obsessive compulsive disorder (OCD) ,Panic disorder,Body dysmorphic disorder (BDD),Major depressive disorder (depression),Specific phobia,Post-traumatic stress disorder (PTSD)
1,1746103858543,01/05/2025 12:50:58,1746107458543,1,01/05/2025 14:50:58,212748,1,questionnaire-gp33,,45786309,kdhvubqr,13323730,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x1024,1232x872,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Panic disorder,Specific phobia,Social phobia/social anxiety disorder,Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746107010889,01/05/2025 13:43:30,1746110610889,1,01/05/2025 15:43:30,212748,1,questionnaire-gp33,,45787823,7vd2gyml,13324101,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746107523390,01/05/2025 13:52:03,1746111123390,1,01/05/2025 15:52:03,212748,1,questionnaire-gp33,,45788121,iiv5v0i6,13324267,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Specific phobia,Obsessive compulsive disorder (OCD) ,Social phobia/social anxiety disorder,Panic disorder,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746107888458,01/05/2025 13:58:08,1746111488458,1,01/05/2025 15:58:08,212748,1,questionnaire-gp33,,45788294,onu6nols,13324155,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1600x900,1592x740,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Panic disorder,Specific phobia,Body dysmorphic disorder (BDD)
1,1746108191389,01/05/2025 14:03:11,1746111791389,1,01/05/2025 16:03:11,212748,1,questionnaire-gp33,,45788452,veqcy28p,13324316,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Specific phobia,Major depressive disorder (depression),Panic disorder,Body dysmorphic disorder (BDD),Post-traumatic stress disorder (PTSD)
1,1746108290332,01/05/2025 14:04:50,1746111890332,1,01/05/2025 16:04:50,212748,1,questionnaire-gp33,,45788493,x1yxzdzs,13324214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Major depressive disorder (depression),Body dysmorphic disorder (BDD),Panic disorder,Specific phobia
1,1746108324704,01/05/2025 14:05:24,1746111924704,1,01/05/2025 16:05:24,212748,1,questionnaire-gp33,,45788505,n2nbnwng,13324291,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746108355831,01/05/2025 14:05:55,1746111955831,1,01/05/2025 16:05:55,212748,1,questionnaire-gp33,,45788524,0v0a5ktd,13324343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1200,1912x1040,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Obsessive compulsive disorder (OCD) ,Specific phobia,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746111879816,01/05/2025 15:04:39,1746115479816,1,01/05/2025 17:04:39,212748,1,questionnaire-gp33,,45790080,chpsl8ct,13324823,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1185x570,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Post-traumatic stress disorder (PTSD),Specific phobia,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746112220633,01/05/2025 15:10:20,1746115820633,1,01/05/2025 17:10:20,212748,1,questionnaire-gp33,,45790245,c2f0b02n,13324021,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Social phobia/social anxiety disorder,Panic disorder,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD),Obsessive compulsive disorder (OCD) ,Specific phobia
1,1746112775077,01/05/2025 15:19:35,1746116375077,1,01/05/2025 17:19:35,212748,1,questionnaire-gp33,,45790514,emnpte55,13324559,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Specific phobia,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Body dysmorphic disorder (BDD),Major depressive disorder (depression),Panic disorder,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) 
1,1746114139757,01/05/2025 15:42:19,1746117739757,1,01/05/2025 17:42:19,212748,1,questionnaire-gp33,,45791110,cmrarx4r,13325180,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x1024,1225x874,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Panic disorder,Obsessive compulsive disorder (OCD) ,Social phobia/social anxiety disorder,Specific phobia,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746116761151,01/05/2025 16:26:01,1746120361151,1,01/05/2025 18:26:01,212748,1,questionnaire-gp33,,45792208,bewyrtmt,13325212,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Panic disorder,Major depressive disorder (depression),Body dysmorphic disorder (BDD),Obsessive compulsive disorder (OCD) ,Specific phobia,Post-traumatic stress disorder (PTSD)
1,1746122444105,01/05/2025 18:00:44,1746126044105,1,01/05/2025 20:00:44,212748,1,questionnaire-gp33,,45793761,zgzhhbzx,13326026,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Major depressive disorder (depression),Panic disorder,Obsessive compulsive disorder (OCD) ,Specific phobia,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746130353404,01/05/2025 20:12:33,1746133953404,1,01/05/2025 22:12:33,212748,1,questionnaire-gp33,,45796732,0jmc80vm,13326610,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Social phobia/social anxiety disorder,Panic disorder,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Specific phobia
1,1746132240805,01/05/2025 20:44:00,1746135840805,1,01/05/2025 22:44:00,212748,1,questionnaire-gp33,,45797511,kfjt9yqm,13326955,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x768,1272x654,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Post-traumatic stress disorder (PTSD),Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Specific phobia,Panic disorder,Body dysmorphic disorder (BDD)
1,1746171549951,02/05/2025 07:39:09,1746175149951,1,02/05/2025 09:39:09,212748,1,questionnaire-gp33,,45802491,ard9cooo,13328484,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Panic disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Post-traumatic stress disorder (PTSD),Specific phobia
1,1746173447036,02/05/2025 08:10:47,1746177047036,1,02/05/2025 10:10:47,212748,1,questionnaire-gp33,,45803059,7dslqe08,13328616,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD)
1,1746173798822,02/05/2025 08:16:38,1746177398822,1,02/05/2025 10:16:38,212748,1,questionnaire-gp33,,45803243,bywx291a,13328586,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746174740422,02/05/2025 08:32:20,1746178340422,1,02/05/2025 10:32:20,212748,1,questionnaire-gp33,,45803678,siv6wsx4,13328850,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1185x570,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746177999827,02/05/2025 09:26:39,1746181599827,1,02/05/2025 11:26:39,212748,1,questionnaire-gp33,,45805131,zlsvgjv3,13329299,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Specific phobia,Body dysmorphic disorder (BDD),Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Post-traumatic stress disorder (PTSD),Panic disorder,Obsessive compulsive disorder (OCD) ,Major depressive disorder (depression)
1,1746179081346,02/05/2025 09:44:41,1746182681346,1,02/05/2025 11:44:41,212748,1,questionnaire-gp33,,45805745,qpo899s0,13328807,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Specific phobia,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Major depressive disorder (depression),Social phobia/social anxiety disorder,Panic disorder,Body dysmorphic disorder (BDD)
1,1746197668622,02/05/2025 14:54:28,1746201268622,1,02/05/2025 16:54:28,212748,1,questionnaire-gp33,,45817314,bcm8zion,13330865,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Panic disorder,Social phobia/social anxiety disorder,Post-traumatic stress disorder (PTSD),Specific phobia,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746197700715,02/05/2025 14:55:00,1746201300715,1,02/05/2025 16:55:00,212748,1,questionnaire-gp33,,45817329,nrqqa0mb,13332515,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Specific phobia,Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746198143571,02/05/2025 15:02:23,1746201743571,1,02/05/2025 17:02:23,212748,1,questionnaire-gp33,,45817501,t32om1fy,13332599,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Generalised anxiety disorder (GAD),Post-traumatic stress disorder (PTSD),Social phobia/social anxiety disorder,Specific phobia,Panic disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746517502109,06/05/2025 07:45:02,1746521102109,1,06/05/2025 09:45:02,212748,1,questionnaire-gp33,,45887300,s4l7jerd,13353252,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Generalised anxiety disorder (GAD),Specific phobia,Panic disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746517978645,06/05/2025 07:52:58,1746521578645,1,06/05/2025 09:52:58,212748,1,questionnaire-gp33,,45887462,p8zdrhm6,13353332,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Major depressive disorder (depression),Specific phobia,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1746519950476,06/05/2025 08:25:50,1746523550476,1,06/05/2025 10:25:50,212748,1,questionnaire-gp33,,45888271,5m4wpnlz,13353507,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Social phobia/social anxiety disorder,Panic disorder,Generalised anxiety disorder (GAD),Specific phobia,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746521389725,06/05/2025 08:49:49,1746524989725,1,06/05/2025 10:49:49,212748,1,questionnaire-gp33,,45889067,bblz4kyd,13353754,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1528x712,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Specific phobia,Panic disorder,Social phobia/social anxiety disorder,Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746521940537,06/05/2025 08:59:00,1746525540537,1,06/05/2025 10:59:00,212748,1,questionnaire-gp33,,45889316,5l6pfsim,13353685,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Social phobia/social anxiety disorder,Obsessive compulsive disorder (OCD) ,Generalised anxiety disorder (GAD),Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746522234300,06/05/2025 09:03:54,1746525834300,1,06/05/2025 11:03:54,212748,1,questionnaire-gp33,,45889420,qlpc923s,13353731,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1536x864,1142x712,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Post-traumatic stress disorder (PTSD),Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Panic disorder,Specific phobia,Major depressive disorder (depression)
