"","Status","Custom.study.tncs.accepted.at","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Fluent.languages","Mild.cognitive.impairment.dementia","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","Random_ID"
"134","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF23804"
"135","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF99841"
"136","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF18799"
"137","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF10948"
"138","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF76199"
"139","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF66215"
"140","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF03402"
"141","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF54367"
"142","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF82991"
"143","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF85898"
"144","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF62791"
"145","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF50674"
"146","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF99017"
"147","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF12976"
"148","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF83358"
"149","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF39057"
"150","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF50933"
"151","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF21566"
"152","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF19582"
"153","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF16341"
"154","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF35240"
"155","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF61197"
"156","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF44831"
"157","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF69887"
"158","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF88909"
"159","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF77697"
"160","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF11735"
"161","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF81219"
"162","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF62806"
"163","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF35147"
"164","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF61858"
"165","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF00185"
"166","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF85251"
"167","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF55009"
"168","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF00928"
"169","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF26276"
"170","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF91374"
"171","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF84743"
"172","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF52766"
"173","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF52564"
"174","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF05774"
"175","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF92927"
"176","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF32945"
"177","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF69589"
"178","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF09523"
"179","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF45598"
"180","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF59982"
"181","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF35726"
"182","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF75808"
"183","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF32442"
"184","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF82557"
"185","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF76523"
"186","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF55752"
"187","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF22557"
"188","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF98726"
"189","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF21064"
"190","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF05293"
"191","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF20385"
"192","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF16942"
"193","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF35864"
"194","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF59044"
"195","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF65217"
"196","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF90135"
"197","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF29802"
"198","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF35887"
"199","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF77734"
"200","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF74225"
"201","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF15022"
"202","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF65412"
"203","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF68625"
"204","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF50295"
"205","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF08237"
"206","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF96324"
"207","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF90165"
"208","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF87266"
"209","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF36590"
"210","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF02714"
"211","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF12341"
"212","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF55577"
"213","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF31872"
"214","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF14074"
"215","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF99153"
