id,item_0,item_1,choice,winner,rt,order,null_resp
10235,2,9,1.0,9.0,4535.0,32.0,0
10235,2,10,0.0,2.0,7964.0,47.0,0
10235,2,11,1.0,11.0,8436.0,85.0,0
10235,2,12,0.0,2.0,6459.0,4.0,0
10235,2,13,0.0,2.0,11900.0,35.0,0
10235,2,14,0.0,2.0,1522.0,88.0,0
10235,3,4,1.0,4.0,2857.0,46.0,0
10235,3,5,1.0,5.0,5258.0,66.0,0
10235,3,6,1.0,6.0,4061.0,36.0,0
10235,3,7,1.0,7.0,14075.0,89.0,0
10235,3,8,1.0,8.0,9448.0,17.0,0
10235,3,9,1.0,9.0,10424.0,77.0,0
10235,3,10,1.0,10.0,2020.0,63.0,0
10235,3,11,1.0,11.0,14228.0,72.0,0
10235,3,12,0.0,3.0,3235.0,49.0,0
10235,3,13,1.0,13.0,24296.0,86.0,0
10235,3,14,1.0,14.0,30352.0,18.0,0
10235,4,5,0.0,4.0,20600.0,57.0,0
10235,4,6,0.0,4.0,206181.0,40.0,0
10235,4,7,1.0,7.0,5515.0,13.0,0
10235,4,8,1.0,8.0,2102.0,73.0,0
10235,4,9,1.0,9.0,5660.0,22.0,0
10235,4,10,1.0,10.0,1997.0,60.0,0
10235,4,11,1.0,11.0,1583.0,59.0,0
10235,4,12,0.0,4.0,5750.0,7.0,0
10235,4,13,0.0,4.0,1676.0,76.0,0
10235,4,14,0.0,4.0,82317.0,9.0,0
10235,5,6,1.0,6.0,3673.0,56.0,0
10235,5,7,1.0,7.0,13501.0,6.0,0
10235,5,8,1.0,8.0,3442.0,31.0,0
10235,5,9,1.0,9.0,3815.0,15.0,0
10235,5,10,1.0,10.0,1967.0,62.0,0
10235,5,11,1.0,11.0,27838.0,37.0,0
10235,5,12,0.0,5.0,3679.0,71.0,0
10235,5,13,0.0,5.0,8672.0,78.0,0
10235,5,14,1.0,14.0,18069.0,80.0,0
10235,6,7,1.0,7.0,4600.0,3.0,0
10235,6,8,1.0,8.0,4168.0,90.0,0
10235,6,9,1.0,9.0,3772.0,82.0,0
10235,6,10,0.0,6.0,3788.0,69.0,0
10235,6,11,1.0,11.0,3739.0,74.0,0
10235,6,12,0.0,6.0,2195.0,39.0,0
10235,6,13,0.0,6.0,7386.0,84.0,0
10235,6,14,0.0,6.0,20051.0,44.0,0
10235,7,8,1.0,8.0,6858.0,29.0,0
10235,7,9,0.0,7.0,2137.0,70.0,0
10235,7,10,0.0,7.0,25151.0,10.0,0
10235,7,11,1.0,11.0,4379.0,83.0,0
10235,7,12,0.0,7.0,1560.0,61.0,0
10235,7,13,0.0,7.0,106665.0,51.0,0
10235,7,14,0.0,7.0,2319.0,45.0,0
10235,8,9,0.0,8.0,2469.0,21.0,0
10235,8,10,0.0,8.0,17251.0,23.0,0
10235,8,11,1.0,11.0,134841.0,1.0,0
10235,8,12,0.0,8.0,1722.0,24.0,0
10235,8,13,0.0,8.0,2032.0,65.0,0
10235,8,14,0.0,8.0,49692.0,53.0,0
10235,9,10,0.0,9.0,6286.0,30.0,0
10235,9,11,1.0,11.0,17837.0,55.0,0
10235,9,12,0.0,9.0,2165.0,26.0,0
10235,9,13,0.0,9.0,120467.0,41.0,0
10235,9,14,0.0,9.0,34063.0,14.0,0
10235,10,11,1.0,11.0,42153.0,33.0,0
10235,10,12,0.0,10.0,2640.0,27.0,0
10235,10,13,0.0,10.0,3274.0,48.0,0
10235,10,14,0.0,10.0,2581.0,43.0,0
10235,11,12,0.0,11.0,4220.0,12.0,0
10235,11,13,0.0,11.0,2390.0,87.0,0
10235,11,14,0.0,11.0,35695.0,19.0,0
10235,12,13,1.0,13.0,4428.0,50.0,0
10235,12,14,1.0,14.0,16516.0,5.0,0
10235,13,14,1.0,14.0,6296.0,58.0,0
10236,1,2,1.0,2.0,2848.0,10.0,0
10236,1,3,0.0,1.0,2515.0,80.0,0
10236,1,4,0.0,1.0,7436.0,2.0,0
10236,1,5,1.0,5.0,11474.0,1.0,0
10236,1,6,0.0,1.0,2252.0,7.0,0
10236,1,7,0.0,1.0,4933.0,29.0,0
10236,1,8,1.0,8.0,4753.0,11.0,0
10236,1,9,1.0,9.0,7555.0,4.0,0
10236,1,10,1.0,10.0,2838.0,24.0,0
10236,1,11,1.0,11.0,1858.0,26.0,0
10236,1,12,0.0,1.0,2902.0,53.0,0
10236,1,13,0.0,1.0,5517.0,64.0,0
10236,1,14,1.0,14.0,4736.0,12.0,0
10236,2,3,0.0,2.0,5281.0,45.0,0
10236,2,4,0.0,2.0,3394.0,65.0,0
10236,2,5,1.0,5.0,1841.0,88.0,0
10236,2,6,0.0,2.0,1786.0,62.0,0
10236,2,7,1.0,7.0,3639.0,38.0,0
10236,2,8,0.0,2.0,2976.0,16.0,0
10236,2,9,0.0,2.0,3776.0,91.0,0
10236,2,10,0.0,2.0,6309.0,37.0,0
10236,2,11,0.0,2.0,3430.0,79.0,0
10236,2,12,0.0,2.0,1780.0,57.0,0
10236,2,13,0.0,2.0,3535.0,50.0,0
10236,2,14,0.0,2.0,2812.0,73.0,0
10236,3,4,1.0,4.0,4380.0,43.0,0
10236,3,5,1.0,5.0,2222.0,58.0,0
10236,3,6,0.0,3.0,3686.0,20.0,0
10236,3,7,1.0,7.0,2911.0,28.0,0
10236,3,8,1.0,8.0,28141.0,35.0,0
10236,3,9,1.0,9.0,2184.0,72.0,0
10236,3,10,1.0,10.0,17140.0,3.0,0
10236,3,11,1.0,11.0,2895.0,13.0,0
10236,3,12,0.0,3.0,2106.0,76.0,0
10236,3,13,0.0,3.0,3548.0,25.0,0
10236,3,14,1.0,14.0,1717.0,23.0,0
10236,4,5,1.0,5.0,28522.0,22.0,0
10236,4,6,0.0,4.0,2317.0,39.0,0
10236,4,7,1.0,7.0,2638.0,34.0,0
10236,4,8,1.0,8.0,5524.0,56.0,0
10236,4,9,0.0,4.0,10981.0,9.0,0
10236,4,10,0.0,4.0,2022.0,30.0,0
10236,4,11,0.0,4.0,5757.0,27.0,0
10236,4,12,0.0,4.0,2438.0,68.0,0
10236,4,13,0.0,4.0,1851.0,60.0,0
10236,4,14,1.0,14.0,3079.0,82.0,0
10236,5,6,1.0,6.0,1670.0,77.0,0
10236,5,7,1.0,7.0,2173.0,52.0,0
10236,5,8,1.0,8.0,4499.0,5.0,0
10236,5,9,1.0,9.0,5158.0,49.0,0
10236,5,10,0.0,5.0,3729.0,74.0,0
10236,5,11,1.0,11.0,1765.0,46.0,0
10236,5,12,0.0,5.0,2012.0,48.0,0
10236,5,13,0.0,5.0,2107.0,42.0,0
10236,5,14,0.0,5.0,2779.0,69.0,0
10236,6,7,1.0,7.0,8342.0,32.0,0
10236,6,8,0.0,6.0,5552.0,51.0,0
10236,6,9,1.0,9.0,3634.0,63.0,0
10236,6,10,0.0,6.0,4144.0,59.0,0
10236,6,11,1.0,11.0,46243.0,14.0,0
10236,6,12,1.0,12.0,3125.0,71.0,0
10236,6,13,1.0,13.0,4133.0,75.0,0
10236,6,14,1.0,14.0,2370.0,36.0,0
10236,7,8,0.0,7.0,2838.0,61.0,0
10236,7,9,1.0,9.0,4475.0,55.0,0
10236,7,10,0.0,7.0,23073.0,44.0,0
10236,7,11,1.0,11.0,1886.0,83.0,0
10236,7,12,0.0,7.0,2941.0,21.0,0
10236,7,13,0.0,7.0,2700.0,15.0,0
10236,7,14,0.0,7.0,2011.0,87.0,0
10236,8,9,1.0,9.0,6418.0,54.0,0
10236,8,10,1.0,10.0,1938.0,84.0,0
10236,8,11,1.0,11.0,2712.0,86.0,0
10236,8,12,0.0,8.0,2403.0,18.0,0
10236,8,13,0.0,8.0,6212.0,8.0,0
10236,8,14,1.0,14.0,3392.0,47.0,0
10236,9,10,0.0,9.0,4070.0,6.0,0
10236,9,11,0.0,9.0,3905.0,17.0,0
10236,9,12,0.0,9.0,2513.0,90.0,0
10236,9,13,0.0,9.0,1801.0,81.0,0
10236,9,14,0.0,9.0,3803.0,66.0,0
10236,10,11,0.0,10.0,4612.0,31.0,0
10236,10,12,0.0,10.0,2407.0,85.0,0
10236,10,13,0.0,10.0,1924.0,40.0,0
10236,10,14,0.0,10.0,1689.0,67.0,0
10236,11,12,0.0,11.0,1481.0,78.0,0
10236,11,13,0.0,11.0,2101.0,19.0,0
10236,11,14,0.0,11.0,1249.0,89.0,0
10236,12,13,1.0,13.0,10723.0,70.0,0
10236,12,14,1.0,14.0,7538.0,33.0,0
10236,13,14,1.0,14.0,2195.0,41.0,0
10237,1,2,1.0,2.0,1481.0,65.0,0
10237,1,3,1.0,3.0,1639.0,69.0,0
10237,1,4,1.0,4.0,1653.0,16.0,0
10237,1,5,1.0,5.0,11017.0,12.0,0
10237,1,6,1.0,6.0,2582.0,25.0,0
10237,1,7,1.0,7.0,2048.0,68.0,0
10237,1,8,1.0,8.0,2447.0,47.0,0
10237,1,9,1.0,9.0,1943.0,79.0,0
10237,1,10,1.0,10.0,4623.0,26.0,0
10237,1,11,1.0,11.0,8992.0,8.0,0
10237,1,12,1.0,12.0,8960.0,46.0,0
10237,1,13,1.0,13.0,4551.0,22.0,0
10237,1,14,1.0,14.0,2623.0,87.0,0
10237,2,3,0.0,2.0,3952.0,40.0,0
10237,2,4,0.0,2.0,5553.0,18.0,0
10237,2,5,0.0,2.0,3207.0,63.0,0
10237,2,6,0.0,2.0,3274.0,15.0,0
10237,2,7,1.0,7.0,24104.0,37.0,0
10237,2,8,0.0,2.0,2480.0,24.0,0
10237,2,9,1.0,9.0,9960.0,43.0,0
10237,2,10,0.0,2.0,2882.0,78.0,0
10237,2,11,0.0,2.0,1830.0,36.0,0
10237,2,12,0.0,2.0,2254.0,67.0,0
10237,2,13,0.0,2.0,2696.0,28.0,0
10237,2,14,0.0,2.0,10361.0,76.0,0
10237,3,4,1.0,4.0,9663.0,80.0,0
10237,3,5,0.0,3.0,3289.0,72.0,0
10237,3,6,0.0,3.0,2231.0,89.0,0
10237,3,7,1.0,7.0,6736.0,17.0,0
10237,3,8,0.0,3.0,9961.0,14.0,0
10237,3,9,1.0,9.0,2063.0,91.0,0
10237,3,10,0.0,3.0,3239.0,54.0,0
10237,3,11,0.0,3.0,6671.0,33.0,0
10237,3,12,0.0,3.0,2655.0,11.0,0
10237,3,13,0.0,3.0,1616.0,51.0,0
10237,3,14,1.0,14.0,2855.0,82.0,0
10237,4,5,0.0,4.0,3327.0,73.0,0
10237,4,6,0.0,4.0,4767.0,41.0,0
10237,4,7,1.0,7.0,3087.0,20.0,0
10237,4,8,0.0,4.0,5226.0,1.0,0
10237,4,9,1.0,9.0,5942.0,49.0,0
10237,4,10,0.0,4.0,8967.0,10.0,0
10237,4,11,1.0,11.0,6112.0,56.0,0
10237,4,12,0.0,4.0,3608.0,3.0,0
10237,4,13,0.0,4.0,2087.0,84.0,0
10237,4,14,1.0,14.0,5041.0,75.0,0
10237,5,6,1.0,6.0,2694.0,19.0,0
10237,5,7,1.0,7.0,2591.0,42.0,0
10237,5,8,1.0,8.0,2497.0,34.0,0
10237,5,9,1.0,9.0,4216.0,30.0,0
10237,5,10,1.0,10.0,2013.0,61.0,0
10237,5,11,1.0,11.0,1980.0,77.0,0
10237,5,12,1.0,12.0,15712.0,21.0,0
10237,5,13,0.0,5.0,11231.0,44.0,0
10237,5,14,1.0,14.0,3575.0,39.0,0
10237,6,7,1.0,7.0,2048.0,52.0,0
10237,6,8,1.0,8.0,6466.0,60.0,0
10237,6,9,1.0,9.0,4847.0,57.0,0
10237,6,10,0.0,6.0,2335.0,53.0,0
10237,6,11,1.0,11.0,1808.0,81.0,0
10237,6,12,0.0,6.0,2591.0,45.0,0
10237,6,13,1.0,13.0,20333.0,13.0,0
10237,6,14,1.0,14.0,2638.0,90.0,0
10237,7,8,0.0,7.0,3967.0,71.0,0
10237,7,9,1.0,9.0,3992.0,62.0,0
10237,7,10,0.0,7.0,2952.0,27.0,0
10237,7,11,0.0,7.0,3216.0,35.0,0
10237,7,12,0.0,7.0,4320.0,6.0,0
10237,7,13,0.0,7.0,3696.0,85.0,0
10237,7,14,0.0,7.0,3895.0,4.0,0
10237,8,9,1.0,9.0,2128.0,31.0,0
10237,8,10,0.0,8.0,4639.0,64.0,0
10237,8,11,1.0,11.0,6223.0,50.0,0
10237,8,12,0.0,8.0,2448.0,59.0,0
10237,8,13,0.0,8.0,3713.0,7.0,0
10237,8,14,1.0,14.0,2337.0,66.0,0
10237,9,10,0.0,9.0,3568.0,70.0,0
10237,9,11,0.0,9.0,3591.0,74.0,0
10237,9,12,0.0,9.0,2015.0,38.0,0
10237,9,13,0.0,9.0,2699.0,88.0,0
10237,9,14,0.0,9.0,17527.0,55.0,0
10237,10,11,1.0,11.0,17212.0,9.0,0
10237,10,12,0.0,10.0,3680.0,29.0,0
10237,10,13,0.0,10.0,5369.0,23.0,0
10237,10,14,1.0,14.0,12567.0,2.0,0
10237,11,12,0.0,11.0,2318.0,86.0,0
10237,11,13,0.0,11.0,2624.0,32.0,0
10237,11,14,1.0,14.0,3574.0,83.0,0
10237,12,13,0.0,12.0,5183.0,58.0,0
10237,12,14,1.0,14.0,3536.0,5.0,0
10237,13,14,1.0,14.0,2048.0,48.0,0
10239,1,2,0.0,1.0,1730.0,49.0,0
10239,1,3,0.0,1.0,2179.0,5.0,0
10239,1,4,0.0,1.0,2555.0,17.0,0
10239,1,5,0.0,1.0,2061.0,35.0,0
10239,1,6,0.0,1.0,3688.0,58.0,0
10239,1,7,0.0,1.0,1470.0,54.0,0
10239,1,8,0.0,1.0,2001.0,85.0,0
10239,1,9,0.0,1.0,552.0,59.0,0
10239,1,10,0.0,1.0,1859.0,10.0,0
10239,1,11,0.0,1.0,1409.0,26.0,0
10239,1,12,0.0,1.0,6195.0,87.0,0
10239,1,13,0.0,1.0,1675.0,11.0,0
10239,1,14,0.0,1.0,1660.0,89.0,0
10239,2,3,0.0,2.0,2862.0,91.0,0
10239,2,4,0.0,2.0,5558.0,41.0,0
10239,2,5,0.0,2.0,2341.0,48.0,0
10239,2,6,0.0,2.0,2366.0,43.0,0
10239,2,7,1.0,7.0,6768.0,88.0,0
10239,2,8,0.0,2.0,2949.0,75.0,0
10239,2,9,0.0,2.0,2259.0,78.0,0
10239,2,10,0.0,2.0,1308.0,77.0,0
10239,2,11,0.0,2.0,1564.0,66.0,0
10239,2,12,0.0,2.0,2370.0,38.0,0
10239,2,13,0.0,2.0,2646.0,19.0,0
10239,2,14,0.0,2.0,1385.0,56.0,0
10239,3,4,1.0,4.0,3267.0,25.0,0
10239,3,5,1.0,5.0,2555.0,61.0,0
10239,3,6,1.0,6.0,2016.0,44.0,0
10239,3,7,1.0,7.0,1577.0,13.0,0
10239,3,8,1.0,8.0,4065.0,3.0,0
10239,3,9,1.0,9.0,1840.0,55.0,0
10239,3,10,0.0,3.0,6714.0,82.0,0
10239,3,11,0.0,3.0,8012.0,14.0,0
10239,3,12,0.0,3.0,13237.0,1.0,0
10239,3,13,0.0,3.0,2841.0,36.0,0
10239,3,14,1.0,14.0,5476.0,37.0,0
10239,4,5,0.0,4.0,4747.0,86.0,0
10239,4,6,0.0,4.0,5524.0,30.0,0
10239,4,7,1.0,7.0,3178.0,42.0,0
10239,4,8,1.0,8.0,4420.0,45.0,0
10239,4,9,1.0,9.0,4067.0,24.0,0
10239,4,10,0.0,4.0,3288.0,22.0,0
10239,4,11,1.0,11.0,4488.0,29.0,0
10239,4,12,0.0,4.0,1749.0,57.0,0
10239,4,13,0.0,4.0,1699.0,90.0,0
10239,4,14,0.0,4.0,1761.0,73.0,0
10239,5,6,1.0,6.0,2685.0,40.0,0
10239,5,7,1.0,7.0,1641.0,47.0,0
10239,5,8,1.0,8.0,3760.0,33.0,0
10239,5,9,1.0,9.0,5721.0,8.0,0
10239,5,10,0.0,5.0,7377.0,9.0,0
10239,5,11,0.0,5.0,1443.0,62.0,0
10239,5,12,0.0,5.0,5999.0,23.0,0
10239,5,13,0.0,5.0,3545.0,80.0,0
10239,5,14,1.0,14.0,3760.0,18.0,0
10239,6,7,1.0,7.0,3056.0,71.0,0
10239,6,8,1.0,8.0,5151.0,4.0,0
10239,6,9,1.0,9.0,6240.0,20.0,0
10239,6,10,0.0,6.0,9916.0,39.0,0
10239,6,11,0.0,6.0,2110.0,21.0,0
10239,6,12,0.0,6.0,10242.0,67.0,0
10239,6,13,0.0,6.0,2605.0,74.0,0
10239,6,14,0.0,6.0,1752.0,72.0,0
10239,7,8,0.0,7.0,3168.0,16.0,0
10239,7,9,1.0,9.0,3426.0,53.0,0
10239,7,10,0.0,7.0,4588.0,12.0,0
10239,7,11,0.0,7.0,1232.0,32.0,0
10239,7,12,0.0,7.0,6370.0,60.0,0
10239,7,13,0.0,7.0,6495.0,2.0,0
10239,7,14,0.0,7.0,1525.0,69.0,0
10239,8,9,1.0,9.0,1336.0,64.0,0
10239,8,10,0.0,8.0,1787.0,63.0,0
10239,8,11,0.0,8.0,1631.0,65.0,0
10239,8,12,0.0,8.0,7189.0,28.0,0
10239,8,13,1.0,13.0,4781.0,6.0,0
10239,8,14,0.0,8.0,1461.0,79.0,0
10239,9,10,0.0,9.0,2214.0,27.0,0
10239,9,11,0.0,9.0,4006.0,46.0,0
10239,9,12,0.0,9.0,3135.0,84.0,0
10239,9,13,0.0,9.0,5050.0,51.0,0
10239,9,14,0.0,9.0,1478.0,70.0,0
10239,10,11,1.0,11.0,2097.0,34.0,0
10239,10,12,0.0,10.0,6816.0,76.0,0
10239,10,13,1.0,13.0,3295.0,68.0,0
10239,10,14,1.0,14.0,2161.0,50.0,0
10239,11,12,0.0,11.0,11207.0,52.0,0
10239,11,13,1.0,13.0,4766.0,7.0,0
10239,11,14,1.0,14.0,3430.0,15.0,0
10239,12,13,1.0,13.0,2746.0,83.0,0
10239,12,14,1.0,14.0,2534.0,31.0,0
10239,13,14,0.0,13.0,3349.0,81.0,0
10253,1,2,0.0,1.0,6573.0,25.0,0
10253,1,3,0.0,1.0,4498.0,9.0,0
10253,1,4,0.0,1.0,6571.0,79.0,0
10253,1,5,0.0,1.0,8466.0,5.0,0
10253,1,6,0.0,1.0,21072.0,45.0,0
10253,1,7,0.0,1.0,6913.0,53.0,0
10253,1,8,0.0,1.0,6864.0,17.0,0
10253,1,9,0.0,1.0,10513.0,31.0,0
10253,1,10,0.0,1.0,11181.0,16.0,0
10253,1,11,0.0,1.0,12383.0,90.0,0
10253,1,12,0.0,1.0,4146.0,73.0,0
10253,1,13,0.0,1.0,6368.0,69.0,0
10253,1,14,0.0,1.0,4106.0,61.0,0
10253,2,3,0.0,2.0,26954.0,12.0,0
10253,2,4,0.0,2.0,10249.0,27.0,0
10253,2,5,0.0,2.0,7249.0,35.0,0
10253,2,6,1.0,6.0,11922.0,4.0,0
10253,2,7,1.0,7.0,19048.0,29.0,0
10253,2,8,0.0,2.0,8499.0,10.0,0
10253,2,9,0.0,2.0,4746.0,51.0,0
10253,2,10,1.0,10.0,10490.0,8.0,0
10253,2,11,0.0,2.0,7999.0,43.0,0
10253,2,12,0.0,2.0,7864.0,89.0,0
10253,2,13,0.0,2.0,9647.0,15.0,0
10253,2,14,0.0,2.0,15411.0,65.0,0
10253,3,4,1.0,4.0,5053.0,28.0,0
10253,3,5,1.0,5.0,3883.0,85.0,0
10253,3,6,1.0,6.0,15714.0,32.0,0
10253,3,7,1.0,7.0,7133.0,21.0,0
10253,3,8,1.0,8.0,11007.0,91.0,0
10253,3,9,1.0,9.0,8391.0,62.0,0
10253,3,10,1.0,10.0,16704.0,1.0,0
10253,3,11,1.0,11.0,75608.0,72.0,0
10253,3,12,1.0,12.0,18424.0,38.0,0
10253,3,13,1.0,13.0,7206.0,41.0,0
10253,3,14,1.0,14.0,8423.0,88.0,0
10253,4,5,0.0,4.0,10344.0,86.0,0
10253,4,6,0.0,4.0,23280.0,11.0,0
10253,4,7,1.0,7.0,10208.0,66.0,0
10253,4,8,0.0,4.0,6581.0,60.0,0
10253,4,9,0.0,4.0,23320.0,22.0,0
10253,4,10,1.0,10.0,13207.0,14.0,0
10253,4,11,0.0,4.0,8273.0,23.0,0
10253,4,12,0.0,4.0,10316.0,77.0,0
10253,4,13,0.0,4.0,22297.0,63.0,0
10253,4,14,0.0,4.0,17543.0,7.0,0
10253,5,6,0.0,5.0,10084.0,48.0,0
10253,5,7,0.0,5.0,2174.0,84.0,0
10253,5,8,0.0,5.0,8505.0,26.0,0
10253,5,9,1.0,9.0,12675.0,80.0,0
10253,5,10,1.0,10.0,7162.0,18.0,0
10253,5,11,1.0,11.0,10950.0,19.0,0
10253,5,12,1.0,12.0,7085.0,6.0,0
10253,5,13,0.0,5.0,4724.0,83.0,0
10253,5,14,1.0,14.0,10147.0,46.0,0
10253,6,7,1.0,7.0,12765.0,24.0,0
10253,6,8,1.0,8.0,12735.0,74.0,0
10253,6,9,1.0,9.0,12424.0,30.0,0
10253,6,10,1.0,10.0,31119.0,37.0,0
10253,6,11,1.0,11.0,62790.0,64.0,0
10253,6,12,0.0,6.0,7115.0,76.0,0
10253,6,13,1.0,13.0,11116.0,52.0,0
10253,6,14,1.0,14.0,7289.0,75.0,0
10253,7,8,0.0,7.0,6588.0,40.0,0
10253,7,9,0.0,7.0,18464.0,44.0,0
10253,7,10,0.0,7.0,17157.0,82.0,0
10253,7,11,0.0,7.0,7230.0,71.0,0
10253,7,12,0.0,7.0,7383.0,56.0,0
10253,7,13,0.0,7.0,7163.0,49.0,0
10253,7,14,0.0,7.0,9291.0,67.0,0
10253,8,9,1.0,9.0,11009.0,54.0,0
10253,8,10,1.0,10.0,7975.0,39.0,0
10253,8,11,1.0,11.0,9616.0,47.0,0
10253,8,12,0.0,8.0,3566.0,81.0,0
10253,8,13,1.0,13.0,7181.0,36.0,0
10253,8,14,1.0,14.0,8707.0,59.0,0
10253,9,10,1.0,10.0,11979.0,68.0,0
10253,9,11,1.0,11.0,17071.0,33.0,0
10253,9,12,1.0,12.0,10775.0,50.0,0
10253,9,13,0.0,9.0,9179.0,3.0,0
10253,9,14,1.0,14.0,17032.0,13.0,0
10253,10,11,1.0,11.0,9228.0,87.0,0
10253,10,12,0.0,10.0,9265.0,42.0,0
10253,10,13,0.0,10.0,7063.0,55.0,0
10253,10,14,1.0,14.0,6256.0,58.0,0
10253,11,12,0.0,11.0,12731.0,2.0,0
10253,11,13,0.0,11.0,6607.0,34.0,0
10253,11,14,0.0,11.0,4565.0,70.0,0
10253,12,13,1.0,13.0,7572.0,78.0,0
10253,12,14,1.0,14.0,7722.0,57.0,0
10253,13,14,1.0,14.0,7164.0,20.0,0
10283,1,2,1.0,2.0,2779.0,38.0,0
10283,1,3,1.0,3.0,2535.0,4.0,0
10283,1,4,1.0,4.0,2839.0,82.0,0
10283,1,5,1.0,5.0,7390.0,1.0,0
10283,1,6,1.0,6.0,2810.0,52.0,0
10283,1,7,1.0,7.0,3509.0,29.0,0
10283,1,8,1.0,8.0,1924.0,47.0,0
10283,1,9,1.0,9.0,6668.0,49.0,0
10283,1,10,1.0,10.0,2474.0,75.0,0
10283,1,11,1.0,11.0,4764.0,24.0,0
10283,1,12,0.0,1.0,3000.0,23.0,0
10283,1,13,1.0,13.0,3527.0,21.0,0
10283,1,14,1.0,14.0,2528.0,28.0,0
10283,2,3,0.0,2.0,2818.0,63.0,0
10283,2,4,1.0,4.0,4574.0,66.0,0
10283,2,5,0.0,2.0,3862.0,2.0,0
10283,2,6,0.0,2.0,4238.0,17.0,0
10283,2,7,1.0,7.0,5148.0,25.0,0
10283,2,8,0.0,2.0,6982.0,22.0,0
10283,2,9,0.0,2.0,3134.0,37.0,0
10283,2,10,1.0,10.0,3431.0,54.0,0
10283,2,11,0.0,2.0,2686.0,39.0,0
10283,2,12,0.0,2.0,3428.0,20.0,0
10283,2,13,0.0,2.0,6488.0,13.0,0
10283,2,14,0.0,2.0,2691.0,74.0,0
10283,3,4,1.0,4.0,1942.0,84.0,0
10283,3,5,0.0,3.0,1676.0,12.0,0
10283,3,6,1.0,6.0,2474.0,31.0,0
10283,3,7,1.0,7.0,3509.0,44.0,0
10283,3,8,0.0,3.0,3494.0,90.0,0
10283,3,9,0.0,3.0,3093.0,42.0,0
10283,3,10,1.0,10.0,3081.0,79.0,0
10283,3,11,0.0,3.0,22875.0,9.0,0
10283,3,12,0.0,3.0,1861.0,72.0,0
10283,3,13,0.0,3.0,1631.0,71.0,0
10283,3,14,0.0,3.0,2326.0,78.0,0
10283,4,5,0.0,4.0,2868.0,7.0,0
10283,4,6,0.0,4.0,3044.0,27.0,0
10283,4,7,0.0,4.0,1197.0,91.0,0
10283,4,8,0.0,4.0,2462.0,58.0,0
10283,4,9,1.0,9.0,2407.0,14.0,0
10283,4,10,1.0,10.0,13074.0,64.0,0
10283,4,11,0.0,4.0,3345.0,53.0,0
10283,4,12,0.0,4.0,1650.0,83.0,0
10283,4,13,0.0,4.0,2556.0,10.0,0
10283,4,14,0.0,4.0,2782.0,59.0,0
10283,5,6,1.0,6.0,3012.0,35.0,0
10283,5,7,1.0,7.0,1640.0,86.0,0
10283,5,8,1.0,8.0,4270.0,41.0,0
10283,5,9,1.0,9.0,3170.0,67.0,0
10283,5,10,1.0,10.0,2801.0,62.0,0
10283,5,11,1.0,11.0,3213.0,76.0,0
10283,5,12,0.0,5.0,4542.0,89.0,0
10283,5,13,1.0,13.0,3490.0,8.0,0
10283,5,14,1.0,14.0,3332.0,26.0,0
10283,6,7,1.0,7.0,3041.0,32.0,0
10283,6,8,0.0,6.0,2717.0,18.0,0
10283,6,9,0.0,6.0,3742.0,57.0,0
10283,6,10,0.0,6.0,2573.0,16.0,0
10283,6,11,0.0,6.0,3107.0,46.0,0
10283,6,12,0.0,6.0,5125.0,55.0,0
10283,6,13,0.0,6.0,2230.0,34.0,0
10283,6,14,0.0,6.0,2553.0,6.0,0
10283,7,8,0.0,7.0,2610.0,73.0,0
10283,7,9,0.0,7.0,4526.0,60.0,0
10283,7,10,0.0,7.0,5828.0,5.0,0
10283,7,11,0.0,7.0,4155.0,85.0,0
10283,7,12,0.0,7.0,3026.0,56.0,0
10283,7,13,0.0,7.0,2301.0,11.0,0
10283,7,14,0.0,7.0,2269.0,68.0,0
10283,8,9,1.0,9.0,2341.0,33.0,0
10283,8,10,1.0,10.0,2572.0,30.0,0
10283,8,11,0.0,8.0,5538.0,51.0,0
10283,8,12,0.0,8.0,5663.0,43.0,0
10283,8,13,0.0,8.0,3735.0,70.0,0
10283,8,14,1.0,14.0,2396.0,61.0,0
10283,9,10,1.0,10.0,10066.0,40.0,0
10283,9,11,0.0,9.0,3947.0,88.0,0
10283,9,12,0.0,9.0,2666.0,81.0,0
10283,9,13,0.0,9.0,2561.0,65.0,0
10283,9,14,1.0,14.0,3087.0,87.0,0
10283,10,11,0.0,10.0,2741.0,19.0,0
10283,10,12,0.0,10.0,3980.0,3.0,0
10283,10,13,0.0,10.0,2414.0,15.0,0
10283,10,14,0.0,10.0,1810.0,80.0,0
10283,11,12,0.0,11.0,4246.0,69.0,0
10283,11,13,0.0,11.0,3752.0,77.0,0
10283,11,14,0.0,11.0,11059.0,45.0,0
10283,12,13,1.0,13.0,4438.0,48.0,0
10283,12,14,1.0,14.0,2741.0,36.0,0
10283,13,14,1.0,14.0,3660.0,50.0,0
10284,1,2,1.0,2.0,2537.0,47.0,0
10284,1,3,1.0,3.0,8387.0,58.0,0
10284,1,4,1.0,4.0,1940.0,68.0,0
10284,1,5,0.0,1.0,7150.0,46.0,0
10284,1,6,1.0,6.0,1588.0,83.0,0
10284,1,7,1.0,7.0,1498.0,33.0,0
10284,1,8,1.0,8.0,2719.0,14.0,0
10284,1,9,1.0,9.0,2268.0,81.0,0
10284,1,10,0.0,1.0,5034.0,75.0,0
10284,1,11,1.0,11.0,1415.0,19.0,0
